,Fecha,Precipitacion,Evaporacion,Tmax,Tmin,Año,Mes
485,1975-10-11,0.0,6.6,35.0,16.5,1975,10
486,1975-10-12,0.0,6.7,31.5,18.5,1975,10
487,1975-10-13,0.0,7.7,32.0,15.5,1975,10
488,1975-10-14,0.0,5.5,30.0,14.5,1975,10
489,1975-10-15,0.0,5.7,31.5,13.5,1975,10
490,1975-10-16,0.0,,33.5,15.0,1975,10
491,1975-10-17,0.0,6.1,34.5,14.5,1975,10
492,1975-10-18,0.0,6.2,28.5,13.5,1975,10
493,1975-10-19,0.0,6.2,27.5,14.5,1975,10
494,1975-10-20,0.0,5.6,28.5,16.0,1975,10
495,1975-10-21,0.0,,27.0,15.0,1975,10
496,1975-10-22,0.0,5.0,26.5,14.5,1975,10
497,1975-10-23,0.0,5.6,28.0,14.5,1975,10
498,1975-10-24,0.0,5.5,26.0,8.0,1975,10
499,1975-10-25,0.0,3.9,25.5,7.5,1975,10
500,1975-10-26,0.0,4.2,26.5,8.0,1975,10
501,1975-10-27,0.0,5.2,28.5,7.0,1975,10
502,1975-10-28,0.0,3.8,24.5,8.5,1975,10
503,1975-10-29,0.0,5.6,30.0,9.0,1975,10
504,1975-10-30,0.0,4.8,28.0,10.0,1975,10
505,1975-10-31,0.0,5.3,27.0,11.5,1975,10
506,1975-11-01,0.0,6.4,26.0,6.5,1975,11
507,1975-11-02,0.0,5.3,26.5,8.5,1975,11
508,1975-11-03,0.0,4.9,29.5,9.5,1975,11
509,1975-11-04,0.0,5.3,29.0,9.0,1975,11
510,1975-11-05,0.0,4.7,30.5,10.0,1975,11
511,1975-11-06,0.0,3.9,29.5,11.0,1975,11
512,1975-11-07,0.0,5.1,28.5,9.5,1975,11
513,1975-11-08,0.0,3.8,29.5,10.5,1975,11
514,1975-11-09,0.0,5.1,29.0,9.0,1975,11
515,1975-11-10,0.0,3.3,27.5,7.5,1975,11
516,1975-11-11,0.0,3.1,28.5,7.0,1975,11
517,1975-11-12,0.0,6.5,29.5,9.5,1975,11
518,1975-11-13,0.0,4.9,29.5,8.0,1975,11
519,1975-11-14,0.0,4.3,28.0,5.5,1975,11
520,1975-11-15,0.0,4.6,28.0,6.5,1975,11
521,1975-11-16,0.0,,27.5,6.0,1975,11
522,1975-11-17,0.0,8.5,27.0,4.5,1975,11
523,1975-11-18,0.0,3.5,23.0,6.5,1975,11
524,1975-11-19,0.0,3.5,24.0,4.5,1975,11
525,1975-11-20,0.0,4.4,24.0,3.5,1975,11
526,1975-11-21,0.0,3.4,23.0,3.0,1975,11
527,1975-11-22,0.0,3.5,24.0,6.0,1975,11
528,1975-11-23,0.0,4.0,25.5,6.5,1975,11
529,1975-11-24,0.0,4.2,27.0,8.0,1975,11
530,1975-11-25,0.0,3.7,25.5,5.0,1975,11
531,1975-11-26,0.0,3.6,24.0,6.0,1975,11
532,1975-11-27,0.0,3.4,24.5,5.5,1975,11
533,1975-11-28,0.0,3.7,21.0,7.5,1975,11
534,1975-11-29,0.0,3.3,19.0,8.5,1975,11
535,1975-11-30,0.0,,20.0,4.0,1975,11
536,1975-12-01,0.0,4.8,25.0,5.0,1975,12
537,1975-12-02,0.0,3.1,22.0,3.5,1975,12
538,1975-12-03,0.0,3.5,22.5,3.0,1975,12
539,1975-12-04,0.0,2.6,23.0,4.0,1975,12
540,1975-12-05,0.0,3.4,23.5,3.0,1975,12
541,1975-12-06,0.0,3.7,24.0,4.5,1975,12
542,1975-12-07,0.0,4.4,26.5,3.0,1975,12
543,1975-12-08,0.0,4.5,27.0,5.5,1975,12
544,1975-12-09,0.0,4.2,28.0,5.0,1975,12
545,1975-12-10,0.0,4.0,23.0,4.0,1975,12
546,1975-12-11,0.0,3.9,22.5,3.0,1975,12
547,1975-12-12,0.0,2.5,20.5,5.0,1975,12
548,1975-12-13,0.0,3.0,22.0,6.5,1975,12
549,1975-12-14,0.0,4.6,18.0,5.0,1975,12
550,1975-12-15,0.0,3.2,18.5,3.5,1975,12
551,1975-12-16,0.0,2.8,17.0,2.5,1975,12
552,1975-12-17,0.0,2.6,19.0,2.0,1975,12
553,1975-12-18,0.0,2.6,20.5,3.5,1975,12
554,1975-12-19,0.0,3.0,20.0,3.0,1975,12
555,1975-12-20,0.0,3.3,17.5,5.0,1975,12
556,1975-12-21,1.5,1.9,15.0,9.5,1975,12
557,1975-12-22,1.0,2.3,16.5,8.0,1975,12
558,1975-12-23,2.9,1.4,17.0,7.5,1975,12
559,1975-12-24,1.1,2.2,18.5,4.0,1975,12
560,1975-12-25,0.0,2.1,19.0,3.0,1975,12
561,1975-12-26,0.0,1.9,22.0,4.0,1975,12
562,1975-12-27,0.0,2.3,19.0,3.0,1975,12
563,1975-12-28,0.0,2.8,20.5,4.5,1975,12
564,1975-12-29,0.0,2.8,19.5,6.0,1975,12
565,1975-12-30,0.0,2.9,17.0,1.5,1975,12
566,1975-12-31,0.0,3.3,16.0,3.0,1975,12
567,1976-01-01,0.0,4.7,18.5,1.5,1976,1
568,1976-01-02,0.0,3.7,19.0,1.5,1976,1
569,1976-01-03,0.0,5.0,19.0,-0.5,1976,1
570,1976-01-04,0.0,3.7,20.0,-0.5,1976,1
571,1976-01-05,0.0,5.4,20.5,0.0,1976,1
572,1976-01-06,0.0,4.5,23.5,1.5,1976,1
573,1976-01-07,0.0,4.7,23.0,3.5,1976,1
574,1976-01-08,0.0,5.6,25.5,4.0,1976,1
575,1976-01-09,0.0,4.8,22.5,1.5,1976,1
576,1976-01-10,0.0,4.7,22.5,2.5,1976,1
577,1976-01-11,0.0,3.4,23.5,3.5,1976,1
578,1976-01-12,0.0,3.1,22.0,4.0,1976,1
579,1976-01-13,0.0,3.5,22.0,3.0,1976,1
580,1976-01-14,0.0,4.6,22.0,3.5,1976,1
581,1976-01-15,0.0,2.8,24.5,3.5,1976,1
582,1976-01-16,0.0,4.2,29.0,4.0,1976,1
583,1976-01-17,0.0,3.5,25.5,5.0,1976,1
584,1976-01-18,0.0,5.3,26.0,6.5,1976,1
585,1976-01-19,0.0,5.2,20.0,6.0,1976,1
586,1976-01-20,0.0,4.4,22.5,8.5,1976,1
587,1976-01-21,0.0,5.0,23.0,11.0,1976,1
588,1976-01-22,0.0,4.6,18.5,10.0,1976,1
589,1976-01-23,0.0,4.7,17.0,6.5,1976,1
590,1976-01-24,0.0,4.7,19.5,5.5,1976,1
591,1976-01-25,0.0,3.4,22.0,4.0,1976,1
592,1976-01-26,0.0,,23.5,4.5,1976,1
593,1976-01-27,0.0,3.8,22.5,5.5,1976,1
594,1976-01-28,0.0,3.7,23.0,7.5,1976,1
595,1976-01-29,0.0,4.6,19.5,3.5,1976,1
596,1976-01-30,0.0,5.9,25.5,4.0,1976,1
597,1976-01-31,0.0,3.4,26.0,5.5,1976,1
598,1976-02-01,0.0,2.0,20.5,3.5,1976,2
599,1976-02-02,0.0,5.4,23.0,2.5,1976,2
600,1976-02-03,0.0,3.1,22.5,3.5,1976,2
601,1976-02-04,0.0,3.8,19.0,5.0,1976,2
602,1976-02-05,0.0,4.1,18.5,7.0,1976,2
603,1976-02-06,0.0,3.1,20.0,5.5,1976,2
604,1976-02-07,0.0,3.3,22.5,6.0,1976,2
605,1976-02-08,0.0,3.4,21.0,6.5,1976,2
606,1976-02-09,0.0,2.1,17.0,7.0,1976,2
607,1976-02-10,0.0,1.9,16.0,5.6,1976,2
608,1976-02-11,0.0,2.6,17.5,6.5,1976,2
609,1976-02-12,0.0,3.5,20.0,5.5,1976,2
610,1976-02-13,0.0,4.9,19.5,5.0,1976,2
611,1976-02-14,0.0,3.3,23.0,5.0,1976,2
612,1976-02-15,0.0,3.9,21.0,3.5,1976,2
613,1976-02-16,0.0,4.5,22.5,3.5,1976,2
614,1976-02-17,0.0,5.6,22.0,2.0,1976,2
615,1976-02-18,0.0,4.0,23.5,2.5,1976,2
616,1976-02-19,0.0,3.3,22.5,3.5,1976,2
617,1976-02-20,0.0,4.2,22.0,4.0,1976,2
618,1976-02-21,0.0,5.7,21.5,2.5,1976,2
619,1976-02-22,0.0,5.2,24.5,4.5,1976,2
620,1976-02-23,0.0,5.7,25.0,5.0,1976,2
621,1976-02-24,0.0,6.6,23.5,4.5,1976,2
622,1976-02-25,0.0,5.5,26.5,4.0,1976,2
623,1976-02-26,0.0,5.4,27.0,5.0,1976,2
624,1976-02-27,0.0,5.8,24.5,6.0,1976,2
625,1976-02-28,0.0,5.1,25.0,6.5,1976,2
626,1976-02-29,0.0,2.8,23.5,5.5,1976,2
627,1976-03-01,0.0,4.0,23.5,3.5,1976,3
628,1976-03-02,0.0,4.1,22.0,4.5,1976,3
629,1976-03-03,0.0,3.6,17.5,2.0,1976,3
630,1976-03-04,0.0,4.9,20.5,2.5,1976,3
631,1976-03-05,0.0,5.8,22.5,3.0,1976,3
632,1976-03-06,0.0,4.9,24.5,4.0,1976,3
633,1976-03-07,0.0,5.3,22.5,2.5,1976,3
634,1976-03-08,0.0,4.8,24.5,3.5,1976,3
635,1976-03-09,0.0,5.2,26.4,2.5,1976,3
636,1976-03-10,0.0,3.5,23.5,5.0,1976,3
637,1976-03-11,0.0,4.7,24.0,5.5,1976,3
638,1976-03-12,0.0,5.0,22.5,3.5,1976,3
639,1976-03-13,0.0,6.2,23.5,4.0,1976,3
640,1976-03-14,0.0,4.8,24.0,3.5,1976,3
641,1976-03-15,0.0,4.0,24.5,5.0,1976,3
642,1976-03-16,0.0,5.4,26.0,4.5,1976,3
643,1976-03-17,0.0,5.1,29.5,6.5,1976,3
644,1976-03-18,0.0,5.8,27.5,5.0,1976,3
645,1976-03-19,0.0,4.3,26.5,5.5,1976,3
646,1976-03-20,0.0,6.2,26.0,4.5,1976,3
647,1976-03-21,0.0,6.8,25.5,5.0,1976,3
648,1976-03-22,0.0,6.2,28.5,4.5,1976,3
649,1976-03-23,0.0,5.9,27.0,5.5,1976,3
650,1976-03-24,0.0,5.0,26.5,6.0,1976,3
651,1976-03-25,0.0,6.5,29.0,5.5,1976,3
652,1976-03-26,0.0,3.8,31.5,8.0,1976,3
653,1976-03-27,0.0,,24.0,9.0,1976,3
654,1976-03-28,0.0,5.9,25.0,5.5,1976,3
655,1976-03-29,0.0,7.9,26.5,5.0,1976,3
656,1976-03-30,0.0,6.8,27.0,7.5,1976,3
657,1976-03-31,0.0,6.6,29.5,4.0,1976,3
658,1976-04-01,0.0,7.7,26.5,5.5,1976,4
659,1976-04-02,0.0,7.0,28.5,7.0,1976,4
660,1976-04-03,0.0,6.6,26.5,6.5,1976,4
661,1976-04-04,0.0,6.6,24.0,8.5,1976,4
662,1976-04-05,0.0,6.7,22.0,12.5,1976,4
663,1976-04-06,0.0,5.2,24.5,11.5,1976,4
664,1976-04-07,0.0,5.6,25.0,6.5,1976,4
665,1976-04-08,0.0,6.9,26.5,13.0,1976,4
666,1976-04-09,0.0,7.1,24.5,12.0,1976,4
667,1976-04-10,0.0,6.6,28.5,11.5,1976,4
668,1976-04-11,0.0,6.6,29.0,17.0,1976,4
669,1976-04-12,0.0,7.2,27.5,12.0,1976,4
670,1976-04-13,0.0,8.3,25.0,11.5,1976,4
671,1976-04-14,0.0,6.4,22.5,12.0,1976,4
672,1976-04-15,0.0,5.8,24.0,9.0,1976,4
673,1976-04-16,0.0,5.8,22.0,10.0,1976,4
674,1976-04-17,0.0,7.1,23.5,5.0,1976,4
675,1976-04-18,0.0,3.8,30.0,7.5,1976,4
676,1976-04-19,0.0,,32.0,12.5,1976,4
677,1976-04-20,0.0,6.9,31.5,10.5,1976,4
678,1976-04-21,0.0,8.9,33.5,10.0,1976,4
679,1976-04-22,0.0,9.1,32.0,12.5,1976,4
680,1976-04-23,0.0,7.1,29.5,15.0,1976,4
681,1976-04-24,0.0,9.3,33.0,11.0,1976,4
682,1976-04-25,0.0,7.9,34.0,12.0,1976,4
683,1976-04-26,0.0,9.1,32.5,11.5,1976,4
684,1976-04-27,0.0,7.6,30.0,15.0,1976,4
685,1976-04-28,0.0,7.7,29.0,8.5,1976,4
686,1976-04-29,0.0,8.5,32.0,9.0,1976,4
687,1976-04-30,0.0,4.2,35.0,12.0,1976,4
688,1976-05-01,0.0,9.6,36.5,9.0,1976,5
689,1976-05-02,0.0,11.5,34.0,10.5,1976,5
690,1976-05-03,0.0,6.4,29.0,9.5,1976,5
691,1976-05-04,0.0,7.2,23.0,11.5,1976,5
692,1976-05-05,0.0,7.1,23.5,8.0,1976,5
693,1976-05-06,0.0,7.6,23.5,11.5,1976,5
694,1976-05-07,0.0,6.4,23.0,12.5,1976,5
695,1976-05-08,0.0,6.6,26.5,12.0,1976,5
696,1976-05-09,0.0,8.5,29.5,12.5,1976,5
697,1976-05-10,0.0,9.6,34.5,7.5,1976,5
698,1976-05-11,0.0,10.1,32.5,10.5,1976,5
699,1976-05-12,0.0,8.2,33.0,8.5,1976,5
700,1976-05-13,0.0,9.2,37.5,10.0,1976,5
701,1976-05-14,0.0,10.3,40.0,11.5,1976,5
702,1976-05-15,0.0,10.1,35.5,14.5,1976,5
703,1976-05-16,0.0,9.6,32.5,14.0,1976,5
704,1976-05-17,0.0,9.4,35.0,13.5,1976,5
705,1976-05-18,0.0,10.1,34.5,12.0,1976,5
706,1976-05-19,0.0,9.2,33.0,15.0,1976,5
707,1976-05-20,0.0,9.6,33.5,13.5,1976,5
708,1976-05-21,0.0,11.5,35.5,15.0,1976,5
709,1976-05-22,0.0,10.6,35.0,14.0,1976,5
710,1976-05-23,0.0,9.9,35.0,13.5,1976,5
711,1976-05-24,0.0,9.3,36.0,15.5,1976,5
712,1976-05-25,0.0,10.3,32.5,14.5,1976,5
713,1976-05-26,0.0,10.6,34.5,14.0,1976,5
714,1976-05-27,0.0,9.1,33.5,14.5,1976,5
715,1976-05-28,0.0,7.8,34.0,12.5,1976,5
716,1976-05-29,0.0,9.7,32.5,13.0,1976,5
717,1976-05-30,0.0,8.8,30.0,12.5,1976,5
718,1976-05-31,0.0,11.0,34.0,16.0,1976,5
719,1976-06-01,0.0,10.0,35.5,10.0,1976,6
720,1976-06-02,0.0,9.9,36.0,10.5,1976,6
721,1976-06-03,0.0,9.9,34.5,12.0,1976,6
722,1976-06-04,0.0,15.3,36.0,12.5,1976,6
723,1976-06-05,0.0,6.9,38.5,13.0,1976,6
724,1976-06-06,0.0,11.8,36.0,16.0,1976,6
725,1976-06-07,0.0,9.0,34.5,15.0,1976,6
726,1976-06-08,0.0,12.2,37.0,14.5,1976,6
727,1976-06-09,0.0,12.4,40.0,16.0,1976,6
728,1976-06-10,0.0,11.4,38.5,17.5,1976,6
729,1976-06-11,0.0,11.8,34.5,12.5,1976,6
730,1976-06-12,0.0,10.5,36.0,13.0,1976,6
731,1976-06-13,0.0,8.3,37.5,16.5,1976,6
732,1976-06-14,0.0,8.2,37.0,19.5,1976,6
733,1976-06-15,0.0,9.3,36.0,21.0,1976,6
734,1976-06-16,0.0,8.7,36.0,17.5,1976,6
735,1976-06-17,0.0,8.2,36.0,15.0,1976,6
736,1976-06-18,0.0,10.0,38.0,16.5,1976,6
737,1976-06-19,0.0,9.1,38.5,25.0,1976,6
738,1976-06-20,0.0,7.6,40.0,16.0,1976,6
739,1976-06-21,0.0,10.8,40.0,17.0,1976,6
740,1976-06-22,0.0,9.2,39.0,16.5,1976,6
741,1976-06-23,0.0,9.3,36.0,18.0,1976,6
742,1976-06-24,0.0,8.9,36.5,19.0,1976,6
743,1976-06-25,0.0,11.6,40.0,16.5,1976,6
744,1976-06-26,0.0,7.2,41.5,17.5,1976,6
745,1976-06-27,0.0,,38.5,20.0,1976,6
746,1976-06-28,0.0,10.3,40.0,22.0,1976,6
747,1976-06-29,0.0,12.9,38.5,22.5,1976,6
748,1976-06-30,0.0,10.7,39.5,21.0,1976,6
749,1976-07-01,0.0,7.8,35.0,18.0,1976,7
750,1976-07-02,0.0,8.7,37.0,22.0,1976,7
751,1976-07-03,0.0,8.4,35.5,22.5,1976,7
752,1976-07-04,0.0,7.9,36.0,21.0,1976,7
753,1976-07-05,0.0,10.3,37.0,22.0,1976,7
754,1976-07-06,0.0,8.0,39.5,23.0,1976,7
755,1976-07-07,0.0,10.8,38.0,24.0,1976,7
756,1976-07-08,0.0,11.5,35.0,22.5,1976,7
757,1976-07-09,1.5,11.1,36.0,23.0,1976,7
758,1976-07-10,1.0,10.0,35.0,23.0,1976,7
759,1976-07-11,0.0,11.5,36.0,22.0,1976,7
760,1976-07-12,0.0,8.9,34.5,24.5,1976,7
761,1976-07-13,0.0,9.5,33.0,22.0,1976,7
762,1976-07-14,0.0,7.6,35.0,22.5,1976,7
763,1976-07-15,0.0,11.0,36.5,23.0,1976,7
764,1976-07-16,0.6,9.5,33.0,24.5,1976,7
765,1976-07-17,0.0,9.9,33.0,23.0,1976,7
766,1976-07-18,0.0,9.5,36.0,24.0,1976,7
767,1976-07-19,0.0,9.2,35.0,22.5,1976,7
768,1976-07-20,0.0,9.6,34.0,21.0,1976,7
769,1976-07-21,17.5,9.4,33.0,23.0,1976,7
770,1976-07-22,0.0,8.2,33.0,23.0,1976,7
771,1976-07-23,7.7,7.0,35.0,22.0,1976,7
772,1976-07-24,0.0,9.0,39.0,24.5,1976,7
773,1976-07-25,0.0,10.1,36.0,24.5,1976,7
774,1976-07-26,0.0,9.6,34.0,21.0,1976,7
775,1976-07-27,0.0,11.1,36.0,22.5,1976,7
776,1976-07-28,0.0,9.1,37.0,23.0,1976,7
777,1976-07-29,0.0,9.5,34.5,21.0,1976,7
778,1976-07-30,0.0,9.4,36.5,23.5,1976,7
779,1976-07-31,0.0,9.2,37.0,22.5,1976,7
780,1976-08-01,0.0,10.6,40.0,17.5,1976,8
781,1976-08-02,0.0,9.0,41.5,17.0,1976,8
782,1976-08-03,0.0,10.2,38.0,17.0,1976,8
783,1976-08-04,0.0,9.3,40.0,20.0,1976,8
784,1976-08-05,0.0,9.1,40.5,19.0,1976,8
785,1976-08-06,0.0,9.5,39.5,18.5,1976,8
786,1976-08-07,0.0,8.6,39.0,16.0,1976,8
787,1976-08-08,0.0,9.9,37.5,17.5,1976,8
788,1976-08-09,0.0,7.7,37.0,21.0,1976,8
789,1976-08-10,0.0,9.1,36.5,18.5,1976,8
790,1976-08-11,0.0,9.1,40.0,17.5,1976,8
791,1976-08-12,0.0,8.8,41.0,19.0,1976,8
792,1976-08-13,0.0,9.6,40.5,18.0,1976,8
793,1976-08-14,0.0,8.9,37.5,19.0,1976,8
794,1976-08-15,0.0,8.9,38.5,18.5,1976,8
795,1976-08-16,0.0,7.6,35.5,16.0,1976,8
796,1976-08-17,0.0,8.3,34.5,20.0,1976,8
797,1976-08-18,0.0,7.7,37.5,19.0,1976,8
798,1976-08-19,6.7,13.8,39.5,19.5,1976,8
799,1976-08-20,0.0,,35.0,21.0,1976,8
800,1976-08-21,0.0,5.8,34.0,21.0,1976,8
801,1976-08-22,0.0,7.1,33.0,18.5,1976,8
802,1976-08-23,0.0,8.4,37.0,18.5,1976,8
803,1976-08-24,0.0,8.6,36.5,20.0,1976,8
804,1976-08-25,0.0,5.6,37.0,19.5,1976,8
805,1976-08-26,0.0,6.4,34.0,17.0,1976,8
806,1976-08-27,0.0,7.9,37.0,21.0,1976,8
807,1976-08-28,0.0,7.3,35.0,16.0,1976,8
808,1976-08-29,0.0,7.6,33.0,16.5,1976,8
809,1976-08-30,0.0,8.5,35.0,20.0,1976,8
810,1976-08-31,0.0,8.4,37.0,18.0,1976,8
811,1976-09-01,13.5,5.2,33.0,17.0,1976,9
812,1976-09-02,0.0,6.3,28.5,16.5,1976,9
813,1976-09-03,0.0,6.8,34.0,17.0,1976,9
814,1976-09-04,0.0,7.1,33.0,17.5,1976,9
815,1976-09-05,0.0,5.6,34.0,19.0,1976,9
816,1976-09-06,0.0,3.7,25.0,18.5,1976,9
817,1976-09-07,0.0,7.8,32.0,17.0,1976,9
818,1976-09-08,1.6,4.9,28.0,18.0,1976,9
819,1976-09-09,7.6,4.9,33.0,23.0,1976,9
820,1976-09-10,0.0,6.1,34.0,21.0,1976,9
821,1976-09-11,0.0,7.0,35.0,19.5,1976,9
822,1976-09-12,0.0,7.8,34.0,20.5,1976,9
823,1976-09-13,0.0,6.8,36.0,20.0,1976,9
824,1976-09-14,0.0,8.1,34.0,20.5,1976,9
825,1976-09-15,0.0,7.8,31.0,19.0,1976,9
826,1976-09-16,0.0,7.4,32.5,22.0,1976,9
827,1976-09-17,0.0,10.3,34.0,20.0,1976,9
828,1976-09-18,0.0,7.8,33.5,19.0,1976,9
829,1976-09-19,0.0,7.5,34.5,21.0,1976,9
830,1976-09-20,0.0,7.0,36.0,19.0,1976,9
831,1976-09-21,0.0,7.2,32.5,17.0,1976,9
832,1976-09-22,23.5,4.1,33.0,21.0,1976,9
833,1976-09-23,2.9,5.2,28.0,20.0,1976,9
834,1976-09-24,3.5,3.0,30.0,20.0,1976,9
835,1976-09-25,0.0,3.9,29.0,20.0,1976,9
836,1976-09-26,0.0,5.2,29.5,18.0,1976,9
837,1976-09-27,0.0,5.4,31.0,17.5,1976,9
838,1976-09-28,0.0,6.0,33.0,16.0,1976,9
839,1976-09-29,0.0,5.6,34.0,16.0,1976,9
840,1976-09-30,0.0,5.3,35.0,15.0,1976,9
841,1976-10-01,0.0,4.8,33.5,17.0,1976,10
842,1976-10-02,0.0,5.9,31.5,16.0,1976,10
843,1976-10-03,0.0,5.6,31.0,13.5,1976,10
844,1976-10-04,0.0,5.3,33.0,14.0,1976,10
845,1976-10-05,0.0,6.8,35.0,14.5,1976,10
846,1976-10-06,0.0,5.8,35.5,14.0,1976,10
847,1976-10-07,0.0,8.2,33.5,15.0,1976,10
848,1976-10-08,0.0,8.4,33.0,15.5,1976,10
849,1976-10-09,0.0,8.2,34.5,13.0,1976,10
850,1976-10-10,0.0,6.5,34.0,11.5,1976,10
851,1976-10-11,0.0,5.0,34.5,13.0,1976,10
852,1976-10-12,0.0,5.6,32.0,12.5,1976,10
853,1976-10-13,0.0,6.1,33.0,14.0,1976,10
854,1976-10-14,0.0,5.2,31.0,13.5,1976,10
855,1976-10-15,0.0,5.6,32.0,13.0,1976,10
856,1976-10-16,0.0,5.4,33.0,14.0,1976,10
857,1976-10-17,0.0,4.3,34.0,15.0,1976,10
858,1976-10-18,0.0,5.6,36.0,14.5,1976,10
859,1976-10-19,0.0,5.4,34.0,13.0,1976,10
860,1976-10-20,2.8,4.3,30.0,14.0,1976,10
861,1976-10-21,0.0,4.5,29.5,15.5,1976,10
862,1976-10-22,0.0,4.4,26.0,13.0,1976,10
863,1976-10-23,0.0,5.4,27.0,12.0,1976,10
864,1976-10-24,0.0,4.6,28.0,12.0,1976,10
865,1976-10-25,0.0,5.6,30.0,12.0,1976,10
866,1976-10-26,0.0,4.6,30.5,9.0,1976,10
867,1976-10-27,0.0,6.4,28.0,9.0,1976,10
868,1976-10-28,0.0,4.9,26.0,7.0,1976,10
869,1976-10-29,0.0,5.0,27.0,8.0,1976,10
870,1976-10-30,0.0,4.6,28.0,7.0,1976,10
871,1976-10-31,0.0,5.4,30.0,7.0,1976,10
872,1976-11-01,0.0,7.5,31.5,7.0,1976,11
873,1976-11-02,0.0,6.6,34.0,8.5,1976,11
874,1976-11-03,0.0,5.6,34.5,9.0,1976,11
875,1976-11-04,0.0,4.8,35.0,10.0,1976,11
876,1976-11-05,0.0,5.8,33.0,10.5,1976,11
877,1976-11-06,0.0,4.9,32.0,11.0,1976,11
878,1976-11-07,0.0,7.0,34.5,9.5,1976,11
879,1976-11-08,0.0,6.0,33.5,11.0,1976,11
880,1976-11-09,0.0,5.2,31.0,7.5,1976,11
881,1976-11-10,0.0,5.1,31.5,6.5,1976,11
882,1976-11-11,0.0,4.7,30.5,6.5,1976,11
883,1976-11-12,9.3,3.5,24.0,7.0,1976,11
884,1976-11-13,0.0,5.1,22.5,11.0,1976,11
885,1976-11-14,0.0,6.0,22.5,7.0,1976,11
886,1976-11-15,0.0,4.8,23.0,7.5,1976,11
887,1976-11-16,0.0,6.2,27.0,9.5,1976,11
888,1976-11-17,0.0,5.8,25.0,9.0,1976,11
889,1976-11-18,0.0,5.6,24.5,8.0,1976,11
890,1976-11-19,0.0,11.0,26.0,7.0,1976,11
891,1976-11-20,0.0,,22.5,6.5,1976,11
892,1976-11-21,0.0,5.4,27.0,7.0,1976,11
893,1976-11-22,0.0,6.2,29.0,9.0,1976,11
894,1976-11-23,0.0,6.3,27.5,8.0,1976,11
895,1976-11-24,0.0,6.7,28.0,7.0,1976,11
896,1976-11-25,0.0,4.2,25.5,6.0,1976,11
897,1976-11-26,0.0,5.4,26.5,7.0,1976,11
898,1976-11-27,0.0,4.6,23.0,7.5,1976,11
899,1976-11-28,0.0,3.6,18.5,3.5,1976,11
900,1976-11-29,0.0,4.3,21.0,2.0,1976,11
901,1976-11-30,0.0,3.6,24.0,3.0,1976,11
902,1976-12-01,0.0,5.5,24.5,4.5,1976,12
903,1976-12-02,0.0,5.2,25.0,6.0,1976,12
904,1976-12-03,0.0,4.7,23.0,5.0,1976,12
905,1976-12-04,0.0,3.0,19.0,3.0,1976,12
906,1976-12-05,0.0,2.2,21.0,3.5,1976,12
907,1976-12-06,0.0,3.0,27.0,8.5,1976,12
908,1976-12-07,0.0,5.6,27.0,9.5,1976,12
909,1976-12-08,0.0,6.6,29.0,2.5,1976,12
910,1976-12-09,0.0,2.1,19.0,1.5,1976,12
911,1976-12-10,0.0,2.1,22.0,9.0,1976,12
912,1976-12-11,0.0,2.7,23.5,4.5,1976,12
913,1976-12-12,0.0,4.4,23.0,4.0,1976,12
914,1976-12-13,0.0,4.9,20.0,7.5,1976,12
915,1976-12-14,0.0,6.7,24.0,4.5,1976,12
916,1976-12-15,0.0,5.4,26.0,5.5,1976,12
917,1976-12-16,0.0,5.5,22.0,4.5,1976,12
918,1976-12-17,0.0,2.7,21.0,7.0,1976,12
919,1976-12-18,0.0,0.5,21.5,7.5,1976,12
920,1976-12-19,0.0,1.2,20.0,9.5,1976,12
921,1976-12-20,0.0,2.1,19.0,6.5,1976,12
922,1976-12-21,0.0,3.5,20.0,6.0,1976,12
923,1976-12-22,0.0,3.2,21.0,5.0,1976,12
924,1976-12-23,0.0,3.1,21.0,5.0,1976,12
925,1976-12-24,0.0,2.0,21.0,4.5,1976,12
926,1976-12-25,0.0,4.5,22.0,2.5,1976,12
927,1976-12-26,0.0,5.8,21.5,4.0,1976,12
928,1976-12-27,0.0,3.2,18.5,5.0,1976,12
929,1976-12-28,7.2,4.8,18.5,7.0,1976,12
930,1976-12-29,0.0,3.3,17.0,10.0,1976,12
931,1976-12-30,0.0,3.6,18.0,9.0,1976,12
932,1976-12-31,0.0,1.9,19.5,7.0,1976,12
933,1977-01-01,0.0,1.1,17.5,9.0,1977,1
934,1977-01-02,0.0,0.9,20.0,8.0,1977,1
935,1977-01-03,0.0,1.8,19.0,7.0,1977,1
936,1977-01-04,0.0,0.8,20.0,9.0,1977,1
937,1977-01-05,0.0,1.7,19.0,9.0,1977,1
938,1977-01-06,0.0,3.7,19.0,6.0,1977,1
939,1977-01-07,5.0,3.3,18.0,6.0,1977,1
940,1977-01-08,5.0,3.8,16.0,5.0,1977,1
941,1977-01-09,0.0,0.1,18.0,6.0,1977,1
942,1977-01-10,0.0,4.0,17.0,4.0,1977,1
943,1977-01-11,0.0,3.6,18.0,3.0,1977,1
944,1977-01-12,0.0,3.2,16.0,2.0,1977,1
945,1977-01-13,0.0,,19.0,5.0,1977,1
946,1977-01-14,0.0,17.2,19.0,3.5,1977,1
947,1977-01-15,0.0,,18.5,3.0,1977,1
948,1977-01-16,0.0,5.3,21.0,5.0,1977,1
949,1977-01-17,0.0,2.9,23.0,2.0,1977,1
950,1977-01-18,0.0,5.6,22.0,9.0,1977,1
